SP,N,Tipo,ID_Agente,Reserva,Utilidad,Ansiedad,Frustracion
1,0,Racional,3,372.0,0.0,,
1,0,Racional,4,274.0,0.0,,
1,0,Afectivo,1,38.2,0.0,0.657782,0.0
1,0,Afectivo,2,163.0,0.0,0.608916,0.0
1,0,Racional,3,372.0,0.0,,
1,0,Racional,4,274.0,0.0,,
1,0,Afectivo,1,38.2,0.0,0.773558,0.0
1,0,Afectivo,2,163.0,0.0,0.758404,0.0
1,0,Racional,3,372.0,0.0,,
1,0,Racional,4,274.0,0.0,,
1,0,Afectivo,1,38.2,0.0,0.773558,0.0
1,0,Afectivo,2,163.0,0.0,0.758404,0.0
1,0,Racional,3,372.0,0.0,,
1,0,Racional,4,274.0,0.0,,
1,0,Afectivo,1,38.2,0.0,0.922454,0.0
1,0,Afectivo,2,163.0,0.0,0.888721,0.0
1,0,Racional,3,372.0,0.0,,
1,0,Racional,4,274.0,0.0,,
1,0,Afectivo,1,38.2,0.0,0.922454,0.0
1,0,Afectivo,2,163.0,0.0,0.888721,0.0
1,0,Racional,3,372.0,0.0,,
1,0,Racional,4,274.0,0.0,,
1,0,Afectivo,1,38.2,0.0,1.0,0.0
1,0,Afectivo,2,163.0,0.0,0.993594,0.0
1,0,Racional,3,372.0,0.0,,
1,0,Racional,4,274.0,0.0,,
1,0,Afectivo,1,38.2,0.0,1.0,0.0
1,0,Afectivo,2,163.0,0.0,0.993594,0.0
1,0,Racional,3,372.0,0.0,,
1,0,Racional,4,274.0,0.0,,
1,0,Afectivo,1,38.2,0.0,1.0,0.0
1,0,Afectivo,2,163.0,0.0,1.0,0.0
1,0,Racional,3,372.0,0.0,,
1,0,Racional,4,274.0,0.0,,
1,0,Afectivo,1,38.2,0.0,1.0,0.0
1,0,Afectivo,2,163.0,0.0,1.0,0.0
1,0,Racional,3,372.0,0.0,,
1,0,Racional,4,274.0,0.0,,
1,0,Afectivo,1,38.2,0.0,1.0,0.0
1,0,Afectivo,2,163.0,0.0,1.0,0.0
1,0,Racional,3,372.0,0.0,,
1,0,Racional,4,274.0,0.0,,
1,0,Afectivo,1,38.2,0.0,1.0,0.0
1,0,Afectivo,2,163.0,0.0,1.0,0.0
1,0,Racional,3,372.0,0.0,,
1,0,Racional,4,274.0,0.0,,
1,0,Afectivo,1,38.2,0.0,1.0,0.0
1,0,Afectivo,2,163.0,0.0,1.0,0.0
1,0,Racional,3,372.0,0.0,,
1,0,Racional,4,274.0,0.0,,
1,0,Afectivo,1,38.2,0.0,1.0,0.0
1,0,Afectivo,2,163.0,0.0,1.0,0.0
1,0,Racional,3,372.0,0.0,,
1,0,Racional,4,274.0,0.0,,
1,0,Afectivo,1,38.2,0.0,1.0,0.0
1,0,Afectivo,2,163.0,0.0,1.0,0.0
1,0,Racional,3,372.0,0.0,,
1,0,Racional,4,274.0,0.0,,
1,0,Afectivo,1,38.2,0.0,1.0,0.0
1,0,Afectivo,2,163.0,0.0,1.0,0.0
1,0,Racional,3,372.0,0.0,,
1,0,Racional,4,274.0,0.0,,
1,0,Afectivo,1,38.2,0.0,1.0,0.0
1,0,Afectivo,2,163.0,0.0,1.0,0.0
1,0,Racional,3,372.0,0.0,,
1,0,Racional,4,274.0,0.0,,
1,0,Afectivo,1,38.2,0.0,1.0,0.0
1,0,Afectivo,2,163.0,0.0,1.0,0.0
1,0,Racional,3,372.0,0.0,,
1,0,Racional,4,274.0,0.0,,
1,0,Afectivo,1,38.2,0.0,1.0,0.0
1,0,Afectivo,2,163.0,0.0,1.0,0.0
1,0,Racional,3,372.0,0.0,,
1,0,Racional,4,274.0,0.0,,
1,0,Afectivo,1,38.2,0.0,1.0,0.0
1,0,Afectivo,2,163.0,0.0,1.0,0.0
1,0,Racional,3,372.0,0.0,,
1,0,Racional,4,274.0,0.0,,
1,0,Afectivo,1,38.2,0.0,1.0,0.0
1,0,Afectivo,2,163.0,0.0,1.0,0.0
1,0,Racional,3,372.0,0.0,,
1,0,Racional,4,274.0,0.0,,
1,0,Afectivo,1,38.2,0.0,1.0,0.0
1,0,Afectivo,2,163.0,0.0,1.0,0.0
1,0,Racional,3,372.0,0.0,,
1,0,Racional,4,274.0,0.0,,
1,0,Afectivo,1,38.2,0.0,1.0,0.0
1,0,Afectivo,2,163.0,0.0,1.0,0.0
1,0,Racional,3,372.0,0.0,,
1,0,Racional,4,274.0,0.0,,
1,0,Afectivo,1,38.2,0.0,1.0,0.0
1,0,Afectivo,2,163.0,0.0,1.0,0.0
1,0,Racional,3,372.0,0.0,,
1,0,Racional,4,274.0,0.0,,
1,0,Afectivo,1,38.2,0.0,1.0,0.0
1,0,Afectivo,2,163.0,0.0,1.0,0.0
1,0,Racional,3,372.0,0.0,,
1,0,Racional,4,274.0,0.0,,
1,0,Afectivo,1,38.2,0.0,1.0,0.0
1,0,Afectivo,2,163.0,0.0,1.0,0.0
1,0,Racional,3,372.0,0.0,,
1,0,Racional,4,274.0,0.0,,
1,0,Afectivo,1,38.2,0.0,1.0,0.0
1,0,Afectivo,2,163.0,0.0,1.0,0.0
1,0,Racional,3,372.0,0.0,,
1,0,Racional,4,274.0,0.0,,
1,0,Afectivo,1,38.2,0.0,1.0,0.0
1,0,Afectivo,2,163.0,0.0,1.0,0.0
1,0,Racional,3,372.0,0.0,,
1,0,Racional,4,274.0,0.0,,
1,0,Afectivo,1,38.2,0.0,1.0,0.0
1,0,Afectivo,2,163.0,0.0,1.0,0.0
1,0,Racional,3,372.0,0.0,,
1,0,Racional,4,274.0,0.0,,
1,0,Afectivo,1,38.2,0.0,1.0,0.0
1,0,Afectivo,2,163.0,0.0,1.0,0.0
1,0,Racional,3,372.0,0.0,,
1,0,Racional,4,274.0,0.0,,
1,0,Afectivo,1,38.2,0.0,1.0,0.0
1,0,Afectivo,2,163.0,0.0,1.0,0.0
1,0,Racional,3,372.0,0.0,,
1,0,Racional,4,274.0,0.0,,
1,0,Afectivo,1,38.2,0.0,1.0,0.0
1,0,Afectivo,2,163.0,0.0,1.0,0.0
1,0,Racional,3,372.0,0.0,,
1,0,Racional,4,274.0,0.0,,
1,0,Afectivo,1,38.2,0.0,1.0,0.0
1,0,Afectivo,2,163.0,0.0,1.0,0.0
1,0,Racional,3,372.0,0.0,,
1,0,Racional,4,274.0,0.0,,
1,0,Afectivo,1,38.2,0.0,1.0,0.0
1,0,Afectivo,2,163.0,0.0,1.0,0.0
1,0,Racional,3,372.0,0.0,,
1,0,Racional,4,274.0,0.0,,
1,0,Afectivo,1,38.2,0.0,1.0,0.0
1,0,Afectivo,2,163.0,0.0,1.0,0.0
1,0,Racional,3,372.0,0.0,,
1,0,Racional,4,274.0,0.0,,
1,0,Afectivo,1,38.2,0.0,1.0,0.0
1,0,Afectivo,2,163.0,0.0,1.0,0.0
1,0,Racional,3,372.0,0.0,,
1,0,Racional,4,274.0,0.0,,
1,0,Afectivo,1,38.2,0.0,1.0,0.0
1,0,Afectivo,2,163.0,0.0,1.0,0.0
1,0,Racional,3,372.0,0.0,,
1,0,Racional,4,274.0,0.0,,
1,0,Afectivo,1,38.2,0.0,1.0,0.0
1,0,Afectivo,2,163.0,0.0,1.0,0.0
1,0,Racional,3,372.0,0.0,,
1,0,Racional,4,274.0,0.0,,
1,0,Afectivo,1,38.2,0.0,1.0,0.0
1,0,Afectivo,2,163.0,0.0,1.0,0.0
1,0,Racional,3,372.0,0.0,,
1,0,Racional,4,274.0,0.0,,
1,0,Afectivo,1,38.2,0.0,1.0,0.0
1,0,Afectivo,2,163.0,0.0,1.0,0.0
1,0,Racional,3,372.0,0.0,,
1,0,Racional,4,274.0,0.0,,
1,0,Afectivo,1,38.2,0.0,1.0,0.0
1,0,Afectivo,2,163.0,0.0,1.0,0.0
1,0,Racional,3,372.0,0.0,,
1,0,Racional,4,274.0,0.0,,
1,0,Afectivo,1,38.2,0.0,1.0,0.0
1,0,Afectivo,2,163.0,0.0,1.0,0.0
1,0,Racional,3,372.0,0.0,,
1,0,Racional,4,274.0,0.0,,
1,0,Afectivo,1,38.2,0.0,1.0,0.0
1,0,Afectivo,2,163.0,0.0,1.0,0.0
1,0,Racional,3,372.0,0.0,,
1,0,Racional,4,274.0,0.0,,
1,0,Afectivo,1,38.2,0.0,1.0,0.0
1,0,Afectivo,2,163.0,0.0,1.0,0.0
1,0,Racional,3,372.0,0.0,,
1,0,Racional,4,274.0,0.0,,
1,1,Afectivo,1,38.2,0.0,1.0,0.172
1,1,Afectivo,2,163.0,0.0,1.0,0.161
1,1,Racional,3,372.0,0.041,,
1,1,Racional,4,274.0,0.0,,
2,1,Afectivo,1,38.2,0.0,1.0,0.172
2,1,Afectivo,2,163.0,0.0,1.0,0.161
2,1,Racional,3,372.0,0.041,,
2,1,Racional,4,274.0,0.0,,
2,1,Afectivo,1,463.0,0.0,0.10956,0.172
2,1,Afectivo,2,584.0,0.0,0.134174,0.161
2,1,Racional,3,74.9,0.041,,
2,1,Racional,4,158.0,0.0,,
2,1,Afectivo,1,463.0,0.0,0.10956,0.172
2,1,Afectivo,2,584.0,0.0,0.134174,0.161
2,1,Racional,3,74.9,0.041,,
2,1,Racional,4,158.0,0.0,,
2,1,Afectivo,1,463.0,0.0,0.212645,0.172
2,1,Afectivo,2,584.0,0.0,0.245413,0.161
2,1,Racional,3,74.9,0.041,,
2,1,Racional,4,158.0,0.0,,
2,1,Afectivo,1,463.0,0.0,0.212645,0.172
2,1,Afectivo,2,584.0,0.0,0.245413,0.161
2,1,Racional,3,74.9,0.041,,
2,1,Racional,4,158.0,0.0,,
2,1,Afectivo,1,463.0,0.0,0.354016,0.172
2,1,Afectivo,2,584.0,0.0,0.369639,0.161
2,1,Racional,3,74.9,0.041,,
2,1,Racional,4,158.0,0.0,,
2,1,Afectivo,1,463.0,0.0,0.354016,0.172
2,1,Afectivo,2,584.0,0.0,0.369639,0.161
2,1,Racional,3,74.9,0.041,,
2,1,Racional,4,158.0,0.0,,
2,1,Afectivo,1,463.0,0.0,0.464927,0.172
2,1,Afectivo,2,584.0,0.0,0.47992,0.161
2,1,Racional,3,74.9,0.041,,
2,1,Racional,4,158.0,0.0,,
2,1,Afectivo,1,463.0,0.0,0.464927,0.172
2,1,Afectivo,2,584.0,0.0,0.47992,0.161
2,1,Racional,3,74.9,0.041,,
2,1,Racional,4,158.0,0.0,,
2,1,Afectivo,1,463.0,0.0,0.566566,0.172
2,1,Afectivo,2,584.0,0.0,0.629758,0.161
2,1,Racional,3,74.9,0.041,,
2,1,Racional,4,158.0,0.0,,
2,1,Afectivo,1,463.0,0.0,0.566566,0.172
2,1,Afectivo,2,584.0,0.0,0.629758,0.161
2,1,Racional,3,74.9,0.041,,
2,1,Racional,4,158.0,0.0,,
2,1,Afectivo,1,463.0,0.0,0.675708,0.172
2,1,Afectivo,2,584.0,0.0,0.734737,0.161
2,1,Racional,3,74.9,0.041,,
2,1,Racional,4,158.0,0.0,,
2,1,Afectivo,1,463.0,0.0,0.675708,0.172
2,1,Afectivo,2,584.0,0.0,0.734737,0.161
2,1,Racional,3,74.9,0.041,,
2,1,Racional,4,158.0,0.0,,
2,1,Afectivo,1,463.0,0.0,0.820496,0.172
2,1,Afectivo,2,584.0,0.0,0.848123,0.161
2,1,Racional,3,74.9,0.041,,
2,1,Racional,4,158.0,0.0,,
2,1,Afectivo,1,463.0,0.0,0.820496,0.172
2,1,Afectivo,2,584.0,0.0,0.848123,0.161
2,1,Racional,3,74.9,0.041,,
2,1,Racional,4,158.0,0.0,,
2,1,Afectivo,1,463.0,0.0,0.966123,0.172
2,1,Afectivo,2,584.0,0.0,0.956429,0.161
2,1,Racional,3,74.9,0.041,,
2,1,Racional,4,158.0,0.0,,
2,1,Afectivo,1,463.0,0.0,0.966123,0.172
2,1,Afectivo,2,584.0,0.0,0.956429,0.161
2,1,Racional,3,74.9,0.041,,
2,1,Racional,4,158.0,0.0,,
2,1,Afectivo,1,463.0,0.0,1.0,0.172
2,1,Afectivo,2,584.0,0.0,1.0,0.161
2,1,Racional,3,74.9,0.041,,
2,1,Racional,4,158.0,0.0,,
2,1,Afectivo,1,463.0,0.0,1.0,0.172
2,1,Afectivo,2,584.0,0.0,1.0,0.161
2,1,Racional,3,74.9,0.041,,
2,1,Racional,4,158.0,0.0,,
2,1,Afectivo,1,463.0,0.0,1.0,0.172
2,1,Afectivo,2,584.0,0.0,1.0,0.161
2,1,Racional,3,74.9,0.041,,
2,1,Racional,4,158.0,0.0,,
2,1,Afectivo,1,463.0,0.0,1.0,0.172
2,1,Afectivo,2,584.0,0.0,1.0,0.161
2,1,Racional,3,74.9,0.041,,
2,1,Racional,4,158.0,0.0,,
2,1,Afectivo,1,463.0,0.0,1.0,0.172
2,1,Afectivo,2,584.0,0.0,1.0,0.161
2,1,Racional,3,74.9,0.041,,
2,1,Racional,4,158.0,0.0,,
2,1,Afectivo,1,463.0,0.0,1.0,0.172
2,1,Afectivo,2,584.0,0.0,1.0,0.161
2,1,Racional,3,74.9,0.041,,
2,1,Racional,4,158.0,0.0,,
2,1,Afectivo,1,463.0,0.0,1.0,0.172
2,1,Afectivo,2,584.0,0.0,1.0,0.161
2,1,Racional,3,74.9,0.041,,
2,1,Racional,4,158.0,0.0,,
2,1,Afectivo,1,463.0,0.0,1.0,0.172
2,1,Afectivo,2,584.0,0.0,1.0,0.161
2,1,Racional,3,74.9,0.041,,
2,1,Racional,4,158.0,0.0,,
2,1,Afectivo,1,463.0,0.0,1.0,0.172
2,1,Afectivo,2,584.0,0.0,1.0,0.161
2,1,Racional,3,74.9,0.041,,
2,1,Racional,4,158.0,0.0,,
2,1,Afectivo,1,463.0,0.0,1.0,0.172
2,1,Afectivo,2,584.0,0.0,1.0,0.161
2,1,Racional,3,74.9,0.041,,
2,1,Racional,4,158.0,0.0,,
2,1,Afectivo,1,463.0,0.0,1.0,0.172
2,1,Afectivo,2,584.0,0.0,1.0,0.161
2,1,Racional,3,74.9,0.041,,
2,1,Racional,4,158.0,0.0,,
2,1,Afectivo,1,463.0,0.0,1.0,0.172
2,1,Afectivo,2,584.0,0.0,1.0,0.161
2,1,Racional,3,74.9,0.041,,
2,1,Racional,4,158.0,0.0,,
2,1,Afectivo,1,463.0,0.0,1.0,0.172
2,1,Afectivo,2,584.0,0.0,1.0,0.161
2,1,Racional,3,74.9,0.041,,
2,1,Racional,4,158.0,0.0,,
2,1,Afectivo,1,463.0,0.0,1.0,0.172
2,1,Afectivo,2,584.0,0.0,1.0,0.161
2,1,Racional,3,74.9,0.041,,
2,1,Racional,4,158.0,0.0,,
2,1,Afectivo,1,463.0,0.0,1.0,0.172
2,1,Afectivo,2,584.0,0.0,1.0,0.161
2,1,Racional,3,74.9,0.041,,
2,1,Racional,4,158.0,0.0,,
2,1,Afectivo,1,463.0,0.0,1.0,0.172
2,1,Afectivo,2,584.0,0.0,1.0,0.161
2,1,Racional,3,74.9,0.041,,
2,1,Racional,4,158.0,0.0,,
2,1,Afectivo,1,463.0,0.0,1.0,0.172
2,1,Afectivo,2,584.0,0.0,1.0,0.161
2,1,Racional,3,74.9,0.041,,
2,1,Racional,4,158.0,0.0,,
2,1,Afectivo,1,463.0,0.0,1.0,0.172
2,1,Afectivo,2,584.0,0.0,1.0,0.161
2,1,Racional,3,74.9,0.041,,
2,1,Racional,4,158.0,0.0,,
2,1,Afectivo,1,463.0,0.0,1.0,0.172
2,1,Afectivo,2,584.0,0.0,1.0,0.161
2,1,Racional,3,74.9,0.041,,
2,1,Racional,4,158.0,0.0,,
2,1,Afectivo,1,463.0,0.0,1.0,0.172
2,1,Afectivo,2,584.0,0.0,1.0,0.161
2,1,Racional,3,74.9,0.041,,
2,1,Racional,4,158.0,0.0,,
2,1,Afectivo,1,463.0,0.0,1.0,0.172
2,1,Afectivo,2,584.0,0.0,1.0,0.161
2,1,Racional,3,74.9,0.041,,
2,1,Racional,4,158.0,0.0,,
2,1,Afectivo,1,463.0,0.0,1.0,0.172
2,1,Afectivo,2,584.0,0.0,1.0,0.161
2,1,Racional,3,74.9,0.041,,
2,1,Racional,4,158.0,0.0,,
2,1,Afectivo,1,463.0,0.0,1.0,0.172
2,1,Afectivo,2,584.0,0.0,1.0,0.161
2,1,Racional,3,74.9,0.041,,
2,1,Racional,4,158.0,0.0,,
2,1,Afectivo,1,463.0,0.0,1.0,0.172
2,1,Afectivo,2,584.0,0.0,1.0,0.161
2,1,Racional,3,74.9,0.041,,
2,1,Racional,4,158.0,0.0,,
2,1,Afectivo,1,463.0,0.0,1.0,0.172
2,1,Afectivo,2,584.0,0.0,1.0,0.161
2,1,Racional,3,74.9,0.041,,
2,1,Racional,4,158.0,0.0,,
2,1,Afectivo,1,463.0,0.0,1.0,0.172
2,1,Afectivo,2,584.0,0.0,1.0,0.161
2,1,Racional,3,74.9,0.041,,
2,1,Racional,4,158.0,0.0,,
2,1,Afectivo,1,463.0,0.0,1.0,0.172
2,1,Afectivo,2,584.0,0.0,1.0,0.161
2,1,Racional,3,74.9,0.041,,
2,1,Racional,4,158.0,0.0,,
2,1,Afectivo,1,463.0,0.0,1.0,0.172
2,1,Afectivo,2,584.0,0.0,1.0,0.161
2,1,Racional,3,74.9,0.041,,
2,1,Racional,4,158.0,0.0,,
2,1,Afectivo,1,463.0,0.0,1.0,0.172
2,1,Afectivo,2,584.0,0.0,1.0,0.161
2,1,Racional,3,74.9,0.041,,
2,1,Racional,4,158.0,0.0,,
2,1,Afectivo,1,463.0,0.0,1.0,0.172
2,1,Afectivo,2,584.0,0.0,1.0,0.161
2,1,Racional,3,74.9,0.041,,
2,1,Racional,4,158.0,0.0,,
2,1,Afectivo,1,463.0,0.0,1.0,0.172
2,1,Afectivo,2,584.0,0.0,1.0,0.161
2,1,Racional,3,74.9,0.041,,
2,1,Racional,4,158.0,0.0,,
2,1,Afectivo,1,463.0,0.0,1.0,0.172
2,1,Afectivo,2,584.0,0.0,1.0,0.161
2,1,Racional,3,74.9,0.041,,
2,1,Racional,4,158.0,0.0,,
2,1,Afectivo,1,463.0,0.0,1.0,0.172
2,1,Afectivo,2,584.0,0.0,1.0,0.161
2,1,Racional,3,74.9,0.041,,
2,1,Racional,4,158.0,0.0,,
2,1,Afectivo,1,463.0,0.0,1.0,0.172
2,1,Afectivo,2,584.0,0.0,1.0,0.161
2,1,Racional,3,74.9,0.041,,
2,1,Racional,4,158.0,0.0,,
2,1,Afectivo,1,463.0,0.0,1.0,0.172
2,1,Afectivo,2,584.0,0.0,1.0,0.161
2,1,Racional,3,74.9,0.041,,
2,1,Racional,4,158.0,0.0,,
2,1,Afectivo,1,463.0,0.0,1.0,0.172
2,1,Afectivo,2,584.0,0.0,1.0,0.161
2,1,Racional,3,74.9,0.041,,
2,1,Racional,4,158.0,0.0,,
2,1,Afectivo,1,463.0,0.0,1.0,0.172
2,1,Afectivo,2,584.0,0.0,1.0,0.161
2,1,Racional,3,74.9,0.041,,
2,1,Racional,4,158.0,0.0,,
2,1,Afectivo,1,463.0,0.0,1.0,0.172
2,1,Afectivo,2,584.0,0.0,1.0,0.161
2,1,Racional,3,74.9,0.041,,
2,1,Racional,4,158.0,0.0,,
2,2,Afectivo,1,463.0,0.0,1.0,0.366
2,2,Afectivo,2,584.0,0.028,1.0,0.109
2,2,Racional,3,74.9,0.041,,
2,2,Racional,4,158.0,0.0,,
3,2,Afectivo,1,463.0,0.0,1.0,0.366
3,2,Afectivo,2,584.0,0.028,1.0,0.109
3,2,Racional,3,74.9,0.041,,
3,2,Racional,4,158.0,0.0,,
3,2,Afectivo,1,272.0,0.0,0.129441,0.366
3,2,Afectivo,2,183.0,0.028,0.131831,0.109
3,2,Racional,3,359.0,0.041,,
3,2,Racional,4,123.0,0.0,,
3,2,Afectivo,1,272.0,0.0,0.129441,0.366
3,2,Afectivo,2,183.0,0.028,0.131831,0.109
3,2,Racional,3,359.0,0.041,,
3,2,Racional,4,123.0,0.0,,
3,2,Afectivo,1,272.0,0.0,0.244715,0.366
3,2,Afectivo,2,183.0,0.028,0.233411,0.109
3,2,Racional,3,359.0,0.041,,
3,2,Racional,4,123.0,0.0,,
3,2,Afectivo,1,272.0,0.0,0.244715,0.366
3,2,Afectivo,2,183.0,0.028,0.233411,0.109
3,2,Racional,3,359.0,0.041,,
3,2,Racional,4,123.0,0.0,,
3,2,Afectivo,1,272.0,0.0,0.376307,0.366
3,2,Afectivo,2,183.0,0.028,0.370188,0.109
3,2,Racional,3,359.0,0.041,,
3,2,Racional,4,123.0,0.0,,
3,2,Afectivo,1,272.0,0.0,0.376307,0.366
3,2,Afectivo,2,183.0,0.028,0.370188,0.109
3,2,Racional,3,359.0,0.041,,
3,2,Racional,4,123.0,0.0,,
3,2,Afectivo,1,272.0,0.0,0.51814,0.366
3,2,Afectivo,2,183.0,0.028,0.480557,0.109
3,2,Racional,3,359.0,0.041,,
3,2,Racional,4,123.0,0.0,,
3,2,Afectivo,1,272.0,0.0,0.51814,0.366
3,2,Afectivo,2,183.0,0.028,0.480557,0.109
3,2,Racional,3,359.0,0.041,,
3,2,Racional,4,123.0,0.0,,
3,2,Afectivo,1,272.0,0.0,0.651773,0.366
3,2,Afectivo,2,183.0,0.028,0.598343,0.109
3,2,Racional,3,359.0,0.041,,
3,2,Racional,4,123.0,0.0,,
3,2,Afectivo,1,272.0,0.0,0.651773,0.366
3,2,Afectivo,2,183.0,0.028,0.598343,0.109
3,2,Racional,3,359.0,0.041,,
3,2,Racional,4,123.0,0.0,,
3,2,Afectivo,1,272.0,0.0,0.772454,0.366
3,2,Afectivo,2,183.0,0.028,0.748209,0.109
3,2,Racional,3,359.0,0.041,,
3,2,Racional,4,123.0,0.0,,
3,2,Afectivo,1,272.0,0.0,0.772454,0.366
3,2,Afectivo,2,183.0,0.028,0.748209,0.109
3,2,Racional,3,359.0,0.041,,
3,2,Racional,4,123.0,0.0,,
3,2,Afectivo,1,272.0,0.0,0.894247,0.366
3,2,Afectivo,2,183.0,0.028,0.875542,0.109
3,2,Racional,3,359.0,0.041,,
3,2,Racional,4,123.0,0.0,,
3,2,Afectivo,1,272.0,0.0,0.894247,0.366
3,2,Afectivo,2,183.0,0.028,0.875542,0.109
3,2,Racional,3,359.0,0.041,,
3,2,Racional,4,123.0,0.0,,
3,2,Afectivo,1,272.0,0.0,1.0,0.366
3,2,Afectivo,2,183.0,0.028,0.988743,0.109
3,2,Racional,3,359.0,0.041,,
3,2,Racional,4,123.0,0.0,,
3,2,Afectivo,1,272.0,0.0,1.0,0.366
3,2,Afectivo,2,183.0,0.028,0.988743,0.109
3,2,Racional,3,359.0,0.041,,
3,2,Racional,4,123.0,0.0,,
3,2,Afectivo,1,272.0,0.0,1.0,0.366
3,2,Afectivo,2,183.0,0.028,1.0,0.109
3,2,Racional,3,359.0,0.041,,
3,2,Racional,4,123.0,0.0,,
3,2,Afectivo,1,272.0,0.0,1.0,0.366
3,2,Afectivo,2,183.0,0.028,1.0,0.109
3,2,Racional,3,359.0,0.041,,
3,2,Racional,4,123.0,0.0,,
3,2,Afectivo,1,272.0,0.0,1.0,0.366
3,2,Afectivo,2,183.0,0.028,1.0,0.109
3,2,Racional,3,359.0,0.041,,
3,2,Racional,4,123.0,0.0,,
3,2,Afectivo,1,272.0,0.0,1.0,0.366
3,2,Afectivo,2,183.0,0.028,1.0,0.109
3,2,Racional,3,359.0,0.041,,
3,2,Racional,4,123.0,0.0,,
3,2,Afectivo,1,272.0,0.0,1.0,0.366
3,2,Afectivo,2,183.0,0.028,1.0,0.109
3,2,Racional,3,359.0,0.041,,
3,2,Racional,4,123.0,0.0,,
3,2,Afectivo,1,272.0,0.0,1.0,0.366
3,2,Afectivo,2,183.0,0.028,1.0,0.109
3,2,Racional,3,359.0,0.041,,
3,2,Racional,4,123.0,0.0,,
3,2,Afectivo,1,272.0,0.0,1.0,0.366
3,2,Afectivo,2,183.0,0.028,1.0,0.109
3,2,Racional,3,359.0,0.041,,
3,2,Racional,4,123.0,0.0,,
3,2,Afectivo,1,272.0,0.0,1.0,0.366
3,2,Afectivo,2,183.0,0.028,1.0,0.109
3,2,Racional,3,359.0,0.041,,
3,2,Racional,4,123.0,0.0,,
3,2,Afectivo,1,272.0,0.0,1.0,0.366
3,2,Afectivo,2,183.0,0.028,1.0,0.109
3,2,Racional,3,359.0,0.041,,
3,2,Racional,4,123.0,0.0,,
3,2,Afectivo,1,272.0,0.0,1.0,0.366
3,2,Afectivo,2,183.0,0.028,1.0,0.109
3,2,Racional,3,359.0,0.041,,
3,2,Racional,4,123.0,0.0,,
3,2,Afectivo,1,272.0,0.0,1.0,0.366
3,2,Afectivo,2,183.0,0.028,1.0,0.109
3,2,Racional,3,359.0,0.041,,
3,2,Racional,4,123.0,0.0,,
3,2,Afectivo,1,272.0,0.0,1.0,0.366
3,2,Afectivo,2,183.0,0.028,1.0,0.109
3,2,Racional,3,359.0,0.041,,
3,2,Racional,4,123.0,0.0,,
3,2,Afectivo,1,272.0,0.0,1.0,0.366
3,2,Afectivo,2,183.0,0.028,1.0,0.109
3,2,Racional,3,359.0,0.041,,
3,2,Racional,4,123.0,0.0,,
3,2,Afectivo,1,272.0,0.0,1.0,0.366
3,2,Afectivo,2,183.0,0.028,1.0,0.109
3,2,Racional,3,359.0,0.041,,
3,2,Racional,4,123.0,0.0,,
3,3,Afectivo,1,272.0,0.0,1.0,0.541
3,3,Afectivo,2,183.0,0.013,1.0,0.324
3,3,Racional,3,359.0,0.1,,
3,3,Racional,4,123.0,0.0,,
4,3,Afectivo,1,272.0,0.0,1.0,0.541
4,3,Afectivo,2,183.0,0.013,1.0,0.324
4,3,Racional,3,359.0,0.1,,
4,3,Racional,4,123.0,0.0,,
4,3,Afectivo,1,525.0,0.0,0.118103,0.541
4,3,Afectivo,2,318.0,0.013,0.11674,0.324
4,3,Racional,3,51.5,0.1,,
4,3,Racional,4,382.0,0.0,,
4,3,Afectivo,1,525.0,0.0,0.118103,0.541
4,3,Afectivo,2,318.0,0.013,0.11674,0.324
4,3,Racional,3,51.5,0.1,,
4,3,Racional,4,382.0,0.0,,
4,3,Afectivo,1,525.0,0.0,0.237116,0.541
4,3,Afectivo,2,318.0,0.013,0.232219,0.324
4,3,Racional,3,51.5,0.1,,
4,3,Racional,4,382.0,0.0,,
4,3,Afectivo,1,525.0,0.0,0.237116,0.541
4,3,Afectivo,2,318.0,0.013,0.232219,0.324
4,3,Racional,3,51.5,0.1,,
4,3,Racional,4,382.0,0.0,,
4,3,Afectivo,1,525.0,0.0,0.36372,0.541
4,3,Afectivo,2,318.0,0.013,0.342747,0.324
4,3,Racional,3,51.5,0.1,,
4,3,Racional,4,382.0,0.0,,
4,3,Afectivo,1,525.0,0.0,0.36372,0.541
4,3,Afectivo,2,318.0,0.013,0.342747,0.324
4,3,Racional,3,51.5,0.1,,
4,3,Racional,4,382.0,0.0,,
4,3,Afectivo,1,525.0,0.0,0.500782,0.541
4,3,Afectivo,2,318.0,0.013,0.4631,0.324
4,3,Racional,3,51.5,0.1,,
4,3,Racional,4,382.0,0.0,,
4,3,Afectivo,1,525.0,0.0,0.500782,0.541
4,3,Afectivo,2,318.0,0.013,0.4631,0.324
4,3,Racional,3,51.5,0.1,,
4,3,Racional,4,382.0,0.0,,
4,3,Afectivo,1,525.0,0.0,0.616525,0.541
4,3,Afectivo,2,318.0,0.013,0.569334,0.324
4,3,Racional,3,51.5,0.1,,
4,3,Racional,4,382.0,0.0,,
4,3,Afectivo,1,525.0,0.0,0.616525,0.541
4,3,Afectivo,2,318.0,0.013,0.569334,0.324
4,3,Racional,3,51.5,0.1,,
4,3,Racional,4,382.0,0.0,,
4,3,Afectivo,1,525.0,0.0,0.744495,0.541
4,3,Afectivo,2,318.0,0.013,0.694493,0.324
4,3,Racional,3,51.5,0.1,,
