SP,N,Tipo,ID_Agente,Reserva,Utilidad
2,1,Afectivo,1,137.0,0.0
2,1,Racional,2,74.7,0.0
2,1,Afectivo,1,137.0,0.0
2,1,Racional,2,74.7,0.0
2,1,Afectivo,1,137.0,0.0
2,1,Racional,2,74.7,0.0
2,1,Afectivo,1,137.0,0.0
2,1,Racional,2,74.7,0.0
2,1,Afectivo,1,137.0,0.0
2,1,Racional,2,74.7,0.0
2,1,Afectivo,1,137.0,0.0
2,1,Racional,2,74.7,0.0
2,1,Afectivo,1,137.0,0.0
2,1,Racional,2,74.7,0.0
2,1,Afectivo,1,137.0,0.0
2,1,Racional,2,74.7,0.0
2,1,Afectivo,1,137.0,0.0
2,1,Racional,2,74.7,0.0
2,1,Afectivo,1,137.0,0.0
2,1,Racional,2,74.7,0.0
2,1,Afectivo,1,137.0,0.0
2,1,Racional,2,74.7,0.0
2,1,Afectivo,1,137.0,0.0
2,1,Racional,2,74.7,0.0
2,1,Afectivo,1,137.0,0.0
2,1,Racional,2,74.7,0.0
2,1,Afectivo,1,137.0,0.0
2,1,Racional,2,74.7,0.0
2,1,Afectivo,1,137.0,0.0
2,1,Racional,2,74.7,0.0
2,2,Afectivo,1,137.0,0.037
2,2,Racional,2,74.7,0.0
3,2,Afectivo,1,137.0,0.037
3,2,Racional,2,74.7,0.0
3,2,Afectivo,1,200.0,0.037
3,2,Racional,2,110.0,0.0
3,2,Afectivo,1,200.0,0.037
3,2,Racional,2,110.0,0.0
3,2,Afectivo,1,200.0,0.037
3,2,Racional,2,110.0,0.0
3,2,Afectivo,1,200.0,0.037
3,2,Racional,2,110.0,0.0
3,2,Afectivo,1,200.0,0.037
3,2,Racional,2,110.0,0.0
3,2,Afectivo,1,200.0,0.037
3,2,Racional,2,110.0,0.0
3,2,Afectivo,1,200.0,0.037
3,2,Racional,2,110.0,0.0
3,2,Afectivo,1,200.0,0.037
3,2,Racional,2,110.0,0.0
3,2,Afectivo,1,200.0,0.037
3,2,Racional,2,110.0,0.0
3,2,Afectivo,1,200.0,0.037
3,2,Racional,2,110.0,0.0
3,2,Afectivo,1,200.0,0.037
3,2,Racional,2,110.0,0.0
3,2,Afectivo,1,200.0,0.037
3,2,Racional,2,110.0,0.0
3,2,Afectivo,1,200.0,0.037
3,2,Racional,2,110.0,0.0
3,2,Afectivo,1,200.0,0.037
3,2,Racional,2,110.0,0.0
3,2,Afectivo,1,200.0,0.037
3,2,Racional,2,110.0,0.0
3,2,Afectivo,1,200.0,0.037
3,2,Racional,2,110.0,0.0
3,2,Afectivo,1,200.0,0.037
3,2,Racional,2,110.0,0.0
3,2,Afectivo,1,200.0,0.037
3,2,Racional,2,110.0,0.0
3,2,Afectivo,1,200.0,0.037
3,2,Racional,2,110.0,0.0
3,2,Afectivo,1,200.0,0.037
3,2,Racional,2,110.0,0.0
3,2,Afectivo,1,200.0,0.037
3,2,Racional,2,110.0,0.0
3,2,Afectivo,1,200.0,0.037
3,2,Racional,2,110.0,0.0
3,2,Afectivo,1,200.0,0.037
3,2,Racional,2,110.0,0.0
3,2,Afectivo,1,200.0,0.037
3,2,Racional,2,110.0,0.0
3,2,Afectivo,1,200.0,0.037
3,2,Racional,2,110.0,0.0
3,2,Afectivo,1,200.0,0.037
3,2,Racional,2,110.0,0.0
3,2,Afectivo,1,200.0,0.037
3,2,Racional,2,110.0,0.0
3,2,Afectivo,1,200.0,0.037
3,2,Racional,2,110.0,0.0
3,3,Afectivo,1,200.0,0.084
3,3,Racional,2,110.0,0.0
4,3,Afectivo,1,200.0,0.084
4,3,Racional,2,110.0,0.0
4,3,Afectivo,1,81.8,0.084
4,3,Racional,2,51.6,0.0
4,3,Afectivo,1,81.8,0.084
4,3,Racional,2,51.6,0.0
4,3,Afectivo,1,81.8,0.084
4,3,Racional,2,51.6,0.0
4,3,Afectivo,1,81.8,0.084
4,3,Racional,2,51.6,0.0
4,3,Afectivo,1,81.8,0.084
4,3,Racional,2,51.6,0.0
4,3,Afectivo,1,81.8,0.084
4,3,Racional,2,51.6,0.0
4,3,Afectivo,1,81.8,0.084
4,3,Racional,2,51.6,0.0
4,3,Afectivo,1,81.8,0.084
4,3,Racional,2,51.6,0.0
4,3,Afectivo,1,81.8,0.084
4,3,Racional,2,51.6,0.0
4,3,Afectivo,1,81.8,0.084
4,3,Racional,2,51.6,0.0
4,3,Afectivo,1,81.8,0.084
4,3,Racional,2,51.6,0.0
4,3,Afectivo,1,81.8,0.084
4,3,Racional,2,51.6,0.0
4,3,Afectivo,1,81.8,0.084
4,3,Racional,2,51.6,0.0
4,3,Afectivo,1,81.8,0.084
4,3,Racional,2,51.6,0.0
4,3,Afectivo,1,81.8,0.084
4,3,Racional,2,51.6,0.0
4,3,Afectivo,1,81.8,0.084
4,3,Racional,2,51.6,0.0
4,3,Afectivo,1,81.8,0.084
4,3,Racional,2,51.6,0.0
4,3,Afectivo,1,81.8,0.084
4,3,Racional,2,51.6,0.0
4,4,Afectivo,1,81.8,0.099
4,4,Racional,2,51.6,0.0
5,4,Afectivo,1,81.8,0.099
5,4,Racional,2,51.6,0.0
5,4,Afectivo,1,112.0,0.099
5,4,Racional,2,97.5,0.0
5,4,Afectivo,1,112.0,0.099
5,4,Racional,2,97.5,0.0
5,4,Afectivo,1,112.0,0.099
5,4,Racional,2,97.5,0.0
5,4,Afectivo,1,112.0,0.099
5,4,Racional,2,97.5,0.0
5,4,Afectivo,1,112.0,0.099
5,4,Racional,2,97.5,0.0
5,4,Afectivo,1,112.0,0.099
5,4,Racional,2,97.5,0.0
5,4,Afectivo,1,112.0,0.099
5,4,Racional,2,97.5,0.0
5,4,Afectivo,1,112.0,0.099
5,4,Racional,2,97.5,0.0
5,4,Afectivo,1,112.0,0.099
5,4,Racional,2,97.5,0.0
5,4,Afectivo,1,112.0,0.099
5,4,Racional,2,97.5,0.0
5,4,Afectivo,1,112.0,0.099
5,4,Racional,2,97.5,0.0
5,4,Afectivo,1,112.0,0.099
5,4,Racional,2,97.5,0.0
5,4,Afectivo,1,112.0,0.099
5,4,Racional,2,97.5,0.0
5,4,Afectivo,1,112.0,0.099
5,4,Racional,2,97.5,0.0
5,4,Afectivo,1,112.0,0.099
5,4,Racional,2,97.5,0.0
5,4,Afectivo,1,112.0,0.099
5,4,Racional,2,97.5,0.0
5,4,Afectivo,1,112.0,0.099
5,4,Racional,2,97.5,0.0
5,4,Afectivo,1,112.0,0.099
5,4,Racional,2,97.5,0.0
5,4,Afectivo,1,112.0,0.099
5,4,Racional,2,97.5,0.0
5,4,Afectivo,1,112.0,0.099
5,4,Racional,2,97.5,0.0
5,4,Afectivo,1,112.0,0.099
5,4,Racional,2,97.5,0.0
5,4,Afectivo,1,112.0,0.099
5,4,Racional,2,97.5,0.0
5,4,Afectivo,1,112.0,0.099
5,4,Racional,2,97.5,0.0
5,4,Afectivo,1,112.0,0.099
5,4,Racional,2,97.5,0.0
5,4,Afectivo,1,112.0,0.099
5,4,Racional,2,97.5,0.0
5,4,Afectivo,1,112.0,0.099
5,4,Racional,2,97.5,0.0
5,4,Afectivo,1,112.0,0.099
5,4,Racional,2,97.5,0.0
5,4,Afectivo,1,112.0,0.099
5,4,Racional,2,97.5,0.0
5,5,Afectivo,1,112.0,0.084
5,5,Racional,2,97.5,0.0
6,5,Afectivo,1,112.0,0.084
6,5,Racional,2,97.5,0.0
6,5,Afectivo,1,58.4,0.084
6,5,Racional,2,38.6,0.0
6,5,Afectivo,1,58.4,0.084
6,5,Racional,2,38.6,0.0
6,5,Afectivo,1,58.4,0.084
6,5,Racional,2,38.6,0.0
6,5,Afectivo,1,58.4,0.084
6,5,Racional,2,38.6,0.0
6,5,Afectivo,1,58.4,0.084
6,5,Racional,2,38.6,0.0
6,5,Afectivo,1,58.4,0.084
6,5,Racional,2,38.6,0.0
6,5,Afectivo,1,58.4,0.084
6,5,Racional,2,38.6,0.0
6,5,Afectivo,1,58.4,0.084
6,5,Racional,2,38.6,0.0
6,5,Afectivo,1,58.4,0.084
6,5,Racional,2,38.6,0.0
6,5,Afectivo,1,58.4,0.084
6,5,Racional,2,38.6,0.0
6,5,Afectivo,1,58.4,0.084
6,5,Racional,2,38.6,0.0
6,5,Afectivo,1,58.4,0.084
6,5,Racional,2,38.6,0.0
6,5,Afectivo,1,58.4,0.084
6,5,Racional,2,38.6,0.0
6,5,Afectivo,1,58.4,0.084
6,5,Racional,2,38.6,0.0
6,5,Afectivo,1,58.4,0.084
6,5,Racional,2,38.6,0.0
6,5,Afectivo,1,58.4,0.084
6,5,Racional,2,38.6,0.0
6,5,Afectivo,1,58.4,0.084
6,5,Racional,2,38.6,0.0
6,5,Afectivo,1,58.4,0.084
6,5,Racional,2,38.6,0.0
6,5,Afectivo,1,58.4,0.084
6,5,Racional,2,38.6,0.0
6,5,Afectivo,1,58.4,0.084
6,5,Racional,2,38.6,0.0
6,5,Afectivo,1,58.4,0.084
6,5,Racional,2,38.6,0.0
6,5,Afectivo,1,58.4,0.084
6,5,Racional,2,38.6,0.0
6,5,Afectivo,1,58.4,0.084
6,5,Racional,2,38.6,0.0
6,5,Afectivo,1,58.4,0.084
6,5,Racional,2,38.6,0.0
6,5,Afectivo,1,58.4,0.084
6,5,Racional,2,38.6,0.0
6,5,Afectivo,1,58.4,0.084
6,5,Racional,2,38.6,0.0
6,5,Afectivo,1,58.4,0.084
6,5,Racional,2,38.6,0.0
6,5,Afectivo,1,58.4,0.084
6,5,Racional,2,38.6,0.0
6,5,Afectivo,1,58.4,0.084
6,5,Racional,2,38.6,0.0
6,5,Afectivo,1,58.4,0.084
6,5,Racional,2,38.6,0.0
6,6,Afectivo,1,58.4,0.095
6,6,Racional,2,38.6,0.0
7,6,Afectivo,1,58.4,0.095
7,6,Racional,2,38.6,0.0
7,6,Afectivo,1,133.0,0.095
7,6,Racional,2,118.0,0.0
7,6,Afectivo,1,133.0,0.095
7,6,Racional,2,118.0,0.0
7,6,Afectivo,1,133.0,0.095
7,6,Racional,2,118.0,0.0
7,6,Afectivo,1,133.0,0.095
7,6,Racional,2,118.0,0.0
7,6,Afectivo,1,133.0,0.095
7,6,Racional,2,118.0,0.0
7,6,Afectivo,1,133.0,0.095
7,6,Racional,2,118.0,0.0
7,6,Afectivo,1,133.0,0.095
7,6,Racional,2,118.0,0.0
7,6,Afectivo,1,133.0,0.095
7,6,Racional,2,118.0,0.0
7,6,Afectivo,1,133.0,0.095
7,6,Racional,2,118.0,0.0
7,6,Afectivo,1,133.0,0.095
7,6,Racional,2,118.0,0.0
7,6,Afectivo,1,133.0,0.095
7,6,Racional,2,118.0,0.0
7,6,Afectivo,1,133.0,0.095
7,6,Racional,2,118.0,0.0
7,6,Afectivo,1,133.0,0.095
7,6,Racional,2,118.0,0.0
7,6,Afectivo,1,133.0,0.095
7,6,Racional,2,118.0,0.0
7,7,Afectivo,1,133.0,0.12
7,7,Racional,2,118.0,0.0
8,7,Afectivo,1,133.0,0.12
8,7,Racional,2,118.0,0.0
8,7,Afectivo,1,152.0,0.12
8,7,Racional,2,298.0,0.0
8,7,Afectivo,1,152.0,0.12
8,7,Racional,2,298.0,0.0
8,7,Afectivo,1,152.0,0.12
8,7,Racional,2,298.0,0.0
8,7,Afectivo,1,152.0,0.12
8,7,Racional,2,298.0,0.0
8,7,Afectivo,1,152.0,0.12
8,7,Racional,2,298.0,0.0
8,7,Afectivo,1,152.0,0.12
8,7,Racional,2,298.0,0.0
8,7,Afectivo,1,152.0,0.12
8,7,Racional,2,298.0,0.0
8,7,Afectivo,1,152.0,0.12
8,7,Racional,2,298.0,0.0
8,7,Afectivo,1,152.0,0.12
8,7,Racional,2,298.0,0.0
8,7,Afectivo,1,152.0,0.12
8,7,Racional,2,298.0,0.0
8,7,Afectivo,1,152.0,0.12
8,7,Racional,2,298.0,0.0
8,7,Afectivo,1,152.0,0.12
8,7,Racional,2,298.0,0.0
8,7,Afectivo,1,152.0,0.12
8,7,Racional,2,298.0,0.0
8,7,Afectivo,1,152.0,0.12
8,7,Racional,2,298.0,0.0
8,7,Afectivo,1,152.0,0.12
8,7,Racional,2,298.0,0.0
8,7,Afectivo,1,152.0,0.12
8,7,Racional,2,298.0,0.0
8,7,Afectivo,1,152.0,0.12
8,7,Racional,2,298.0,0.0
8,7,Afectivo,1,152.0,0.12
8,7,Racional,2,298.0,0.0
8,7,Afectivo,1,152.0,0.12
8,7,Racional,2,298.0,0.0
8,7,Afectivo,1,152.0,0.12
8,7,Racional,2,298.0,0.0
8,7,Afectivo,1,152.0,0.12
8,7,Racional,2,298.0,0.0
8,7,Afectivo,1,152.0,0.12
8,7,Racional,2,298.0,0.0
8,7,Afectivo,1,152.0,0.12
8,7,Racional,2,298.0,0.0
8,7,Afectivo,1,152.0,0.12
8,7,Racional,2,298.0,0.0
8,7,Afectivo,1,152.0,0.12
8,7,Racional,2,298.0,0.0
8,7,Afectivo,1,152.0,0.12
8,7,Racional,2,298.0,0.0
8,7,Afectivo,1,152.0,0.12
8,7,Racional,2,298.0,0.0
8,7,Afectivo,1,152.0,0.12
8,7,Racional,2,298.0,0.0
8,7,Afectivo,1,152.0,0.12
8,7,Racional,2,298.0,0.0
8,7,Afectivo,1,152.0,0.12
8,7,Racional,2,298.0,0.0
8,7,Afectivo,1,152.0,0.12
8,7,Racional,2,298.0,0.0
8,7,Afectivo,1,152.0,0.12
8,7,Racional,2,298.0,0.0
8,7,Afectivo,1,152.0,0.12
8,7,Racional,2,298.0,0.0
8,7,Afectivo,1,152.0,0.12
8,7,Racional,2,298.0,0.0
8,7,Afectivo,1,152.0,0.12
8,7,Racional,2,298.0,0.0
8,7,Afectivo,1,152.0,0.12
8,7,Racional,2,298.0,0.0
8,8,Afectivo,1,152.0,0.1
8,8,Racional,2,298.0,0.032
9,8,Afectivo,1,152.0,0.1
9,8,Racional,2,298.0,0.032
9,8,Afectivo,1,207.0,0.1
9,8,Racional,2,362.0,0.032
9,8,Afectivo,1,207.0,0.1
9,8,Racional,2,362.0,0.032
9,9,Afectivo,1,207.0,0.09
9,9,Racional,2,362.0,0.032
10,9,Afectivo,1,207.0,0.09
10,9,Racional,2,362.0,0.032
10,9,Afectivo,1,228.0,0.09
10,9,Racional,2,464.0,0.032
10,9,Afectivo,1,228.0,0.09
10,9,Racional,2,464.0,0.032
10,9,Afectivo,1,228.0,0.09
10,9,Racional,2,464.0,0.032
10,9,Afectivo,1,228.0,0.09
10,9,Racional,2,464.0,0.032
10,9,Afectivo,1,228.0,0.09
10,9,Racional,2,464.0,0.032
10,9,Afectivo,1,228.0,0.09
10,9,Racional,2,464.0,0.032
10,9,Afectivo,1,228.0,0.09
10,9,Racional,2,464.0,0.032
10,9,Afectivo,1,228.0,0.09
10,9,Racional,2,464.0,0.032
10,9,Afectivo,1,228.0,0.09
10,9,Racional,2,464.0,0.032
10,9,Afectivo,1,228.0,0.09
10,9,Racional,2,464.0,0.032
10,9,Afectivo,1,228.0,0.09
10,9,Racional,2,464.0,0.032
10,9,Afectivo,1,228.0,0.09
10,9,Racional,2,464.0,0.032
10,9,Afectivo,1,228.0,0.09
10,9,Racional,2,464.0,0.032
10,9,Afectivo,1,228.0,0.09
10,9,Racional,2,464.0,0.032
10,9,Afectivo,1,228.0,0.09
10,9,Racional,2,464.0,0.032
10,9,Afectivo,1,228.0,0.09
10,9,Racional,2,464.0,0.032
10,9,Afectivo,1,228.0,0.09
10,9,Racional,2,464.0,0.032
10,9,Afectivo,1,228.0,0.09
10,9,Racional,2,464.0,0.032
10,9,Afectivo,1,228.0,0.09
10,9,Racional,2,464.0,0.032
10,9,Afectivo,1,228.0,0.09
10,9,Racional,2,464.0,0.032
10,9,Afectivo,1,228.0,0.09
10,9,Racional,2,464.0,0.032
10,9,Afectivo,1,228.0,0.09
10,9,Racional,2,464.0,0.032
10,9,Afectivo,1,228.0,0.09
10,9,Racional,2,464.0,0.032
10,9,Afectivo,1,228.0,0.09
10,9,Racional,2,464.0,0.032
10,9,Afectivo,1,228.0,0.09
10,9,Racional,2,464.0,0.032
10,9,Afectivo,1,228.0,0.09
10,9,Racional,2,464.0,0.032
10,9,Afectivo,1,228.0,0.09
10,9,Racional,2,464.0,0.032
10,9,Afectivo,1,228.0,0.09
10,9,Racional,2,464.0,0.032
10,9,Afectivo,1,228.0,0.09
10,9,Racional,2,464.0,0.032
10,9,Afectivo,1,228.0,0.09
10,9,Racional,2,464.0,0.032
10,9,Afectivo,1,228.0,0.09
10,9,Racional,2,464.0,0.032
10,9,Afectivo,1,228.0,0.09
10,9,Racional,2,464.0,0.032
10,9,Afectivo,1,228.0,0.09
10,9,Racional,2,464.0,0.032
10,9,Afectivo,1,228.0,0.09
10,9,Racional,2,464.0,0.032
10,9,Afectivo,1,228.0,0.09
10,9,Racional,2,464.0,0.032
10,9,Afectivo,1,228.0,0.09
10,9,Racional,2,464.0,0.032
10,9,Afectivo,1,228.0,0.09
10,9,Racional,2,464.0,0.032
10,9,Afectivo,1,228.0,0.09
10,9,Racional,2,464.0,0.032
10,9,Afectivo,1,228.0,0.09
10,9,Racional,2,464.0,0.032
10,9,Afectivo,1,228.0,0.09
10,9,Racional,2,464.0,0.032
10,10,Afectivo,1,228.0,0.068
10,10,Racional,2,464.0,0.043
10,10,Afectivo,1,228.0,0.068
10,10,Racional,2,464.0,0.043
1,0,Afectivo,1,15.0,0.0
1,0,Racional,2,13.8,0.0
1,0,Afectivo,1,15.0,0.0
1,0,Racional,2,13.8,0.0
1,0,Afectivo,1,15.0,0.0
1,0,Racional,2,13.8,0.0
1,0,Afectivo,1,15.0,0.0
1,0,Racional,2,13.8,0.0
1,0,Afectivo,1,15.0,0.0
1,0,Racional,2,13.8,0.0
1,0,Afectivo,1,15.0,0.0
1,0,Racional,2,13.8,0.0
1,0,Afectivo,1,15.0,0.0
1,0,Racional,2,13.8,0.0
1,0,Afectivo,1,15.0,0.0
1,0,Racional,2,13.8,0.0
1,0,Afectivo,1,15.0,0.0
1,0,Racional,2,13.8,0.0
1,0,Afectivo,1,15.0,0.0
1,0,Racional,2,13.8,0.0
1,0,Afectivo,1,15.0,0.0
1,0,Racional,2,13.8,0.0
1,0,Afectivo,1,15.0,0.0
1,0,Racional,2,13.8,0.0
1,0,Afectivo,1,15.0,0.0
1,0,Racional,2,13.8,0.0
1,0,Afectivo,1,15.0,0.0
1,0,Racional,2,13.8,0.0
1,1,Afectivo,1,15.0,0.0029
1,1,Racional,2,13.8,0.0
2,1,Afectivo,1,15.0,0.0029
2,1,Racional,2,13.8,0.0
2,1,Afectivo,1,108.0,0.0029
2,1,Racional,2,79.0,0.0
2,1,Afectivo,1,108.0,0.0029
2,1,Racional,2,79.0,0.0
2,1,Afectivo,1,108.0,0.0029
2,1,Racional,2,79.0,0.0
2,1,Afectivo,1,108.0,0.0029
2,1,Racional,2,79.0,0.0
2,1,Afectivo,1,108.0,0.0029
2,1,Racional,2,79.0,0.0
2,1,Afectivo,1,108.0,0.0029
2,1,Racional,2,79.0,0.0
2,1,Afectivo,1,108.0,0.0029
2,1,Racional,2,79.0,0.0
2,1,Afectivo,1,108.0,0.0029
2,1,Racional,2,79.0,0.0
2,1,Afectivo,1,108.0,0.0029
2,1,Racional,2,79.0,0.0
2,1,Afectivo,1,108.0,0.0029
2,1,Racional,2,79.0,0.0
2,1,Afectivo,1,108.0,0.0029
2,1,Racional,2,79.0,0.0
2,1,Afectivo,1,108.0,0.0029
2,1,Racional,2,79.0,0.0
2,1,Afectivo,1,108.0,0.0029
2,1,Racional,2,79.0,0.0
2,1,Afectivo,1,108.0,0.0029
2,1,Racional,2,79.0,0.0
2,1,Afectivo,1,108.0,0.0029
2,1,Racional,2,79.0,0.0
2,1,Afectivo,1,108.0,0.0029
2,1,Racional,2,79.0,0.0
2,1,Afectivo,1,108.0,0.0029
2,1,Racional,2,79.0,0.0
2,1,Afectivo,1,108.0,0.0029
2,1,Racional,2,79.0,0.0
2,1,Afectivo,1,108.0,0.0029
2,1,Racional,2,79.0,0.0
2,1,Afectivo,1,108.0,0.0029
2,1,Racional,2,79.0,0.0
2,1,Afectivo,1,108.0,0.0029
2,1,Racional,2,79.0,0.0
2,1,Afectivo,1,108.0,0.0029
2,1,Racional,2,79.0,0.0
2,1,Afectivo,1,108.0,0.0029
2,1,Racional,2,79.0,0.0
2,1,Afectivo,1,108.0,0.0029
2,1,Racional,2,79.0,0.0
2,1,Afectivo,1,108.0,0.0029
2,1,Racional,2,79.0,0.0
2,1,Afectivo,1,108.0,0.0029
2,1,Racional,2,79.0,0.0
2,1,Afectivo,1,108.0,0.0029
2,1,Racional,2,79.0,0.0
2,1,Afectivo,1,108.0,0.0029
2,1,Racional,2,79.0,0.0
2,2,Afectivo,1,108.0,0.023
2,2,Racional,2,79.0,0.0
3,2,Afectivo,1,108.0,0.023
3,2,Racional,2,79.0,0.0
3,2,Afectivo,1,138.0,0.023
3,2,Racional,2,98.7,0.0
3,2,Afectivo,1,138.0,0.023
3,2,Racional,2,98.7,0.0
3,2,Afectivo,1,138.0,0.023
3,2,Racional,2,98.7,0.0
3,2,Afectivo,1,138.0,0.023
3,2,Racional,2,98.7,0.0
3,2,Afectivo,1,138.0,0.023
3,2,Racional,2,98.7,0.0
3,2,Afectivo,1,138.0,0.023
3,2,Racional,2,98.7,0.0
3,2,Afectivo,1,138.0,0.023
3,2,Racional,2,98.7,0.0
3,2,Afectivo,1,138.0,0.023
3,2,Racional,2,98.7,0.0
3,2,Afectivo,1,138.0,0.023
3,2,Racional,2,98.7,0.0
3,2,Afectivo,1,138.0,0.023
3,2,Racional,2,98.7,0.0
3,2,Afectivo,1,138.0,0.023
3,2,Racional,2,98.7,0.0
3,2,Afectivo,1,138.0,0.023
3,2,Racional,2,98.7,0.0
3,2,Afectivo,1,138.0,0.023
3,2,Racional,2,98.7,0.0
3,2,Afectivo,1,138.0,0.023
3,2,Racional,2,98.7,0.0
3,2,Afectivo,1,138.0,0.023
3,2,Racional,2,98.7,0.0
3,2,Afectivo,1,138.0,0.023
3,2,Racional,2,98.7,0.0
3,2,Afectivo,1,138.0,0.023
3,2,Racional,2,98.7,0.0
3,2,Afectivo,1,138.0,0.023
3,2,Racional,2,98.7,0.0
3,2,Afectivo,1,138.0,0.023
3,2,Racional,2,98.7,0.0
3,2,Afectivo,1,138.0,0.023
3,2,Racional,2,98.7,0.0
3,2,Afectivo,1,138.0,0.023
3,2,Racional,2,98.7,0.0
3,2,Afectivo,1,138.0,0.023
3,2,Racional,2,98.7,0.0
3,2,Afectivo,1,138.0,0.023
3,2,Racional,2,98.7,0.0
3,2,Afectivo,1,138.0,0.023
3,2,Racional,2,98.7,0.0
3,2,Afectivo,1,138.0,0.023
3,2,Racional,2,98.7,0.0
3,2,Afectivo,1,138.0,0.023
3,2,Racional,2,98.7,0.0
3,2,Afectivo,1,138.0,0.023
3,2,Racional,2,98.7,0.0
3,2,Afectivo,1,138.0,0.023
3,2,Racional,2,98.7,0.0
3,3,Afectivo,1,138.0,0.045
3,3,Racional,2,98.7,0.0
4,3,Afectivo,1,138.0,0.045
4,3,Racional,2,98.7,0.0
4,3,Afectivo,1,91.0,0.045
4,3,Racional,2,80.6,0.0
4,3,Afectivo,1,91.0,0.045
4,3,Racional,2,80.6,0.0
4,3,Afectivo,1,91.0,0.045
4,3,Racional,2,80.6,0.0
4,3,Afectivo,1,91.0,0.045
4,3,Racional,2,80.6,0.0
4,3,Afectivo,1,91.0,0.045
4,3,Racional,2,80.6,0.0
4,3,Afectivo,1,91.0,0.045
4,3,Racional,2,80.6,0.0
4,3,Afectivo,1,91.0,0.045
4,3,Racional,2,80.6,0.0
4,3,Afectivo,1,91.0,0.045
4,3,Racional,2,80.6,0.0
4,3,Afectivo,1,91.0,0.045
4,3,Racional,2,80.6,0.0
4,3,Afectivo,1,91.0,0.045
4,3,Racional,2,80.6,0.0
4,3,Afectivo,1,91.0,0.045
4,3,Racional,2,80.6,0.0
4,3,Afectivo,1,91.0,0.045
4,3,Racional,2,80.6,0.0
4,3,Afectivo,1,91.0,0.045
4,3,Racional,2,80.6,0.0
4,3,Afectivo,1,91.0,0.045
4,3,Racional,2,80.6,0.0
4,3,Afectivo,1,91.0,0.045
4,3,Racional,2,80.6,0.0
4,3,Afectivo,1,91.0,0.045
4,3,Racional,2,80.6,0.0
4,3,Afectivo,1,91.0,0.045
4,3,Racional,2,80.6,0.0
4,3,Afectivo,1,91.0,0.045
4,3,Racional,2,80.6,0.0
4,3,Afectivo,1,91.0,0.045
4,3,Racional,2,80.6,0.0
4,3,Afectivo,1,91.0,0.045
4,3,Racional,2,80.6,0.0
4,3,Afectivo,1,91.0,0.045
4,3,Racional,2,80.6,0.0
4,3,Afectivo,1,91.0,0.045
4,3,Racional,2,80.6,0.0
4,3,Afectivo,1,91.0,0.045
4,3,Racional,2,80.6,0.0
4,3,Afectivo,1,91.0,0.045
4,3,Racional,2,80.6,0.0
4,3,Afectivo,1,91.0,0.045
4,3,Racional,2,80.6,0.0
4,3,Afectivo,1,91.0,0.045
4,3,Racional,2,80.6,0.0
4,3,Afectivo,1,91.0,0.045
4,3,Racional,2,80.6,0.0
4,3,Afectivo,1,91.0,0.045
4,3,Racional,2,80.6,0.0
4,3,Afectivo,1,91.0,0.045
4,3,Racional,2,80.6,0.0
4,3,Afectivo,1,91.0,0.045
4,3,Racional,2,80.6,0.0
4,3,Afectivo,1,91.0,0.045
4,3,Racional,2,80.6,0.0
4,3,Afectivo,1,91.0,0.045
4,3,Racional,2,80.6,0.0
4,4,Afectivo,1,91.0,0.039
4,4,Racional,2,80.6,0.0
5,4,Afectivo,1,91.0,0.039
5,4,Racional,2,80.6,0.0
5,4,Afectivo,1,149.0,0.039
5,4,Racional,2,94.6,0.0
5,4,Afectivo,1,149.0,0.039
5,4,Racional,2,94.6,0.0
5,4,Afectivo,1,149.0,0.039
5,4,Racional,2,94.6,0.0
5,4,Afectivo,1,149.0,0.039
5,4,Racional,2,94.6,0.0
5,4,Afectivo,1,149.0,0.039
5,4,Racional,2,94.6,0.0
5,4,Afectivo,1,149.0,0.039
5,4,Racional,2,94.6,0.0
5,4,Afectivo,1,149.0,0.039
5,4,Racional,2,94.6,0.0
5,4,Afectivo,1,149.0,0.039
5,4,Racional,2,94.6,0.0
5,4,Afectivo,1,149.0,0.039
5,4,Racional,2,94.6,0.0
5,4,Afectivo,1,149.0,0.039
5,4,Racional,2,94.6,0.0
5,4,Afectivo,1,149.0,0.039
5,4,Racional,2,94.6,0.0
5,4,Afectivo,1,149.0,0.039
5,4,Racional,2,94.6,0.0
5,4,Afectivo,1,149.0,0.039
5,4,Racional,2,94.6,0.0
5,4,Afectivo,1,149.0,0.039
5,4,Racional,2,94.6,0.0
5,4,Afectivo,1,149.0,0.039
5,4,Racional,2,94.6,0.0
5,4,Afectivo,1,149.0,0.039
5,4,Racional,2,94.6,0.0
5,4,Afectivo,1,149.0,0.039
5,4,Racional,2,94.6,0.0
5,4,Afectivo,1,149.0,0.039
5,4,Racional,2,94.6,0.0
5,4,Afectivo,1,149.0,0.039
5,4,Racional,2,94.6,0.0
5,4,Afectivo,1,149.0,0.039
5,4,Racional,2,94.6,0.0
5,4,Afectivo,1,149.0,0.039
5,4,Racional,2,94.6,0.0
5,4,Afectivo,1,149.0,0.039
5,4,Racional,2,94.6,0.0
5,4,Afectivo,1,149.0,0.039
5,4,Racional,2,94.6,0.0
5,4,Afectivo,1,149.0,0.039
5,4,Racional,2,94.6,0.0
5,4,Afectivo,1,149.0,0.039
5,4,Racional,2,94.6,0.0
5,4,Afectivo,1,149.0,0.039
5,4,Racional,2,94.6,0.0
5,4,Afectivo,1,149.0,0.039
5,4,Racional,2,94.6,0.0
5,4,Afectivo,1,149.0,0.039
